URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://example.org/fhir/eu-ai-transparency/ValueSet/ehds-data-category-vs,0.1.0,active,,EHDS_DataCategoryVS,EHDS Data Category ValueSet (Final Regulation 2025/327),"Mandatory categories of electronic health data for secondary use according to Art. 51 EHDS.","StructureDefinition/ai-training-data","Internal"
http://example.org/fhir/eu-ai-transparency/ValueSet/ehds-usage-category-vs,0.1.0,active,,EHDS_UsageCategoryVS,EHDS Usage Category ValueSet,"Defines whether the data usage is primary care or secondary use.","StructureDefinition/ehds-usage-category","Internal"
http://example.org/fhir/eu-ai-transparency/ValueSet/eu-ai-data-quality-vs,0.1.0,active,,EU_AI_DataQualityVS,AI Data Quality ValueSet,"Attributes describing the quality of training data.","StructureDefinition/ai-training-data","Internal"
http://example.org/fhir/eu-ai-transparency/ValueSet/eu-ai-intervention-vs,0.1.0,active,,EU_AI_Intervention_ValueSet,Human Intervention Type ValueSet,"Codes representing the type of human oversight or intervention.","StructureDefinition/eu-ai-human-oversight","Internal"
http://example.org/fhir/eu-ai-transparency/ValueSet/eu-ai-performance-metric-vs,0.1.0,active,,EU_AI_PerformanceMetricVS,AI Performance Metric ValueSet,"Codes for technical quality and performance metrics.","StructureDefinition/ai-performance-metrics","Internal"
http://example.org/fhir/eu-ai-transparency/ValueSet/eu-case-specific-indication-vs,0.1.0,active,,EUCaseSpecificIndicationVS,EU AI Case-Specific Indication ValueSet,"Clinical and administrative reasons for AI application.","StructureDefinition/case-specific-indication","Internal"
http://example.org/fhir/eu-ai-transparency/ValueSet/gdpr-art6-legal-basis-vs,0.1.0,draft,,GDPR_Art6_LegalBasisVS,GDPR Art 6 Legal Basis for AI,"Value set including GDPR Article 6 legal bases relevant for documenting the lawful processing of personal data.","StructureDefinition/eu-ai-provenance","Internal"
http://example.org/fhir/eu-ai-transparency/ValueSet/gdpr-art9-exception-vs,0.1.0,draft,,GDPR_Art9_ExceptionVS,GDPR Art 9 Exception for AI Health Data,"Value set including GDPR Article 9 exceptions relevant for documenting the processing of special categories of personal data, including health data.","StructureDefinition/eu-ai-provenance","Internal"
