URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir.hl7.at/core/r4/ValueSet/TestValueSet,2.1.0,active,,TestValueSet,vbPK ValueSet,"ValueSet für die vbPKs","StructureDefinition/at-core-patient-enhanced","Other"
https://fhir.hl7.at/core/r4/ValueSet/at-core-vbpk,2.1.0,active,,HL7ATCoreVBPK,HL7AT Core vbPK,"This value set contains the OIDs for the vbPK (Verschlüsseltes bereichsspezifisches Personenkennzeichen) in Austria according to [E-Government-Bereichsabgrenzungsverordnung – E-Gov-BerAbgrV](https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20003476).","StructureDefinition/at-core-practitioner,StructureDefinition/at-core-patient","Other"
