URL,Version,Status,OIDs,Name,Title,Descriptino,Used
https://termgit.elga.gv.at/CodeSystem/dgc-qr,2.5.0+20230523,retired,"1.2.40.0.34.5.202",dgc-qr,DGC_QR,"",
