Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.at.fhir.messaging.r5.json	10520	-	0	0	0	0	0	0	10	187	0	0	0	0	0	0	0	0	0	0	73	86	0	0	0	2	0	1
fsh-generated/resources/Bundle-269f4c84-7762-47aa-b872-c4f927301485.json	10776	24	0	0	0	0	0	0	2	2710	0	0	0	0	0	0	0	0	0	0	45	47	0	0	1	0	0	0
fsh-generated/resources/Bundle-63874621-5550-410a-b893-ca890614cf6e.json	10840	18	0	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	0	0	44	37	0	0	0	0	0	0
fsh-generated/resources/Bundle-6df9d997-d34a-448b-944e-8721c49e0939.json	10131	14	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	1	0	0	40	34	0	0	0	0	0	0
fsh-generated/resources/Bundle-96beaf3e-6e2f-40f4-b1d3-02b19c984fb1.json	8914	12	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	31	32	0	0	0	0	0	1
fsh-generated/resources/Bundle-ab66186f-9d91-44b9-8459-bdee4e850bac.json	9565	12	0	0	1	0	0	0	2	22	0	0	0	0	0	0	0	0	0	0	41	31	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-at-messaging-endpoint-type.json	492	7	0	0	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	12	434	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-at-messaging-event-type.json	1008	7	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	14	52	0	0	0	0	0	0
fsh-generated/resources/Communication-08327a3a-1f52-4ec0-9b90-ac17fd6e06b2.json	602	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	27	0	0	0	0	0	0
fsh-generated/resources/CommunicationRequest-c7090292-dc27-4d90-a500-7e4110217947.json	578	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
