URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.hl7.at/prenudge/appdata/r4/CodeSystem/whoqol-bref-scale,0.1.0,active,,WHOQOLBrefScale,WHOQOL-BREF Answer Scales,"Consolidated CodeSystem for all answer scales of the WHOQOL-BREF questionnaire.",
