URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.hl7.at/core/r4/CodeSystem/at-funktionscode,2.1.0,draft,,ATFunktionscode,CodeSystem for Austrian Funktionscodes Excerpt,"CodeSystem for Austrian Funktionscodes Excerpt",
