URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/appointment-cancellation-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.1381",AppointmentCancellationReason,Appointment Cancellation Reason,"This example value set defines a set of reasons for the cancellation of an appointment.","StructureDefinition/appointment-postponementReason","THO"
http://hl7.org/fhir/ValueSet/slotstatus,5.0.0,draft,"2.16.840.1.113883.4.642.3.475,2.16.840.1.113883.4.642.3.482,2.16.840.1.113883.4.642.2.283",SlotStatus,Slot Status,"The free/busy status of the slot.","OperationDefinition/slot-hold","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/virtual-service-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.3094",VirtualServiceType,Virtual Service Type,"Example codes for possible virtual service connection types.","StructureDefinition/virtual-service-detail","hl7.fhir.r5.core"
http://terminology.hl7.org/ValueSet/encounter-class,2.0.1,active,,EncounterClass,Encounter class,"This value set defines a set of codes that can be used to indicate the class of encounter: a specific code indicating class of service provided.","StructureDefinition/at-scheduling-appointment,StructureDefinition/slot-encounter-class","THO (V3)"
https://fhir.hl7.at/tc/wg/scheduling/r5/ValueSet/AtSchedulingServiceType,0.2.0,draft,,AtSchedulingServiceType,AT Scheduling Service Type,"This is a placeholder for a ValueSet of bookable service types. The contained value just serves as an example and is not guaranteed to ","StructureDefinition/at-scheduling-appointment,StructureDefinition/at-scheduling-slot,StructureDefinition/at-scheduling-healthcareservice,StructureDefinition/at-scheduling-schedule","THO"
