URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/encounter-reason-use,5.0.0,draft,"2.16.840.1.113883.4.642.4.3320",EncounterReasonUse,Encounter Reason Use,"What a specific Encounter/EpisodeOfCare `reason.value` is to be used for.","StructureDefinition/MopedEncounter","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/payment-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.641,2.16.840.1.113883.4.642.2.333,2.16.840.1.113883.4.642.3.626",PaymentTypeCodes,Payment Type Codes,"This value set includes sample Payment Type codes.","ValueSet/MopedPaymentTypesVS","THO"
http://terminology.hl7.org/ValueSet/v2-0203,2.0.0,active,"2.16.840.1.113883.21.120",Hl7VSIdentifierType,hl7VS-identifierType,"Concepts specifying types of identififiers, as used in person and organization identification datatypes in HL7 Version 2 standards.","StructureDefinition/MopedEncounter,StructureDefinition/MopedTransferEncounterA","THO (V2)"
https://elga.moped.at/ValueSet/AbgangsartVS,0.1.0,draft,,AbgangsartVS,Abgangsart des Patienten,"ValueSet für die Abgangsart des Patienten",,"Internal"
https://elga.moped.at/ValueSet/AbrechnungsRelevanzVS,0.1.0,draft,,AbrechnungsRelevanzVS,Abrechnungsrelevanz der medizinischen Leistung,"Abrechnungsrelevanz der medizinischen Leistung","StructureDefinition/moped-ext-AbrechnungsRelevanz","Internal"
https://elga.moped.at/ValueSet/AbrechnungsartAuslaenderverrechnungVS,0.1.0,draft,,AbrechnungsartAuslaenderverrechnungVS,Abrechnungsart Ausländerverrechnung ValueSet,"ValueSet für die Abrechnungsarten in der Ausländerverrechnung","StructureDefinition/moped-ext-AbrechnungsartAuslaenderverrechnung","Internal"
https://elga.moped.at/ValueSet/AltersgruppeVS,0.1.0,draft,,AltersgruppeVS,Altersgruppe des Patienten,"ValueSet für die Altersgruppe des Patienten","StructureDefinition/moped-ext-altersgruppe","Internal"
https://elga.moped.at/ValueSet/AnwesenheitsartVS,0.1.0,draft,,AnwesenheitsartVS,Anwesenheitsart,"ValueSet für die Anwesenheitsart","StructureDefinition/MopedTransferEncounterA","Internal"
https://elga.moped.at/ValueSet/Aufnahmeart2VS,0.1.0,draft,,Aufnahmeart2VS,Aufnahmeart2 des Patienten,"ValueSet für die Aufnahmeart des Patienten","StructureDefinition/MopedEncounter","Internal"
https://elga.moped.at/ValueSet/AufnahmeartVS,0.1.0,draft,,AufnahmeartVS,Aufnahmeart des Patienten,"ValueSet für die Aufnahmeart des Patienten (LKF + Ka-Org)","StructureDefinition/moped-ext-aufnahmeart","Internal"
https://elga.moped.at/ValueSet/BehandlungsartVS,0.1.0,draft,,BehandlungsartVS,Behandlungsart,"ValueSet für die Behandlungsart","StructureDefinition/MopedEncounter","Internal"
https://elga.moped.at/ValueSet/ClaimSupportingInformationCategoryVS,0.1.0,draft,,ClaimSupportingInformationCategoryVS,MOPED VAESupportingInformationCategory,"Arten von zusätzlichen Informationen in der VAE","StructureDefinition/MopedSupportingInfoSonderklasse,StructureDefinition/MopedSupportingInfoFREMDRE,StructureDefinition/MopedSupportingInfoOEGKELBNR,StructureDefinition/MopedSupportingInfoVortageanzahlAufKostenbeitrag,StructureDefinition/MopedSupportingInfo","Internal"
https://elga.moped.at/ValueSet/CompositionSectionsVS,0.1.0,draft,,CompositionSectionsVS,Moped Composition Sections ValueSet,"ValueSet für die Moped Sections der Composition Ressource","StructureDefinition/MopedComposition","Internal"
https://elga.moped.at/ValueSet/EWCodes2025VS,0.1.0,draft,,EWCodes2025VS,Akzeptierte Errors/Warnings - Codes 2025,"Der entsprechende Error-/Warning-/Hinweis-Code des unplausiblen/hinweisbezogenen Wertes","StructureDefinition/moped-ext-fehlerWarnung","Internal"
https://elga.moped.at/ValueSet/EntlassungsartAVS,0.1.0,draft,,EntlassungsartAVS,Entlassungsart des Patienten ambulant,"ValueSet für die ambulante Entlassungsart des Patienten","ValueSet/EntlassungsartVS,StructureDefinition/MopedEncounterA","Internal"
https://elga.moped.at/ValueSet/EntlassungsartSVS,0.1.0,draft,,EntlassungsartSVS,Entlassungsart des Patienten stationär,"ValueSet für die stationäre Entlassungsart des Patienten","ValueSet/EntlassungsartVS,StructureDefinition/MopedEncounterS","Internal"
https://elga.moped.at/ValueSet/EntlassungsartVS,0.1.0,draft,,EntlassungsartVS,Entlassungsart des Patienten ambulant + stationär,"ValueSet für die Entlassungsart des Patienten",,
https://elga.moped.at/ValueSet/FondsrelevanzVS,0.1.0,draft,,FondsrelevanzVS,Fondsrelevanz,"ValueSet für die Fondsrelevanz","StructureDefinition/moped-ext-fondsrelevanz","Internal"
https://elga.moped.at/ValueSet/HTTPVerbInsertOnlyVS,0.1.0,draft,,HTTPVerbInsertOnlyVS,HTTP Verb Insert Only,"HTTP Verben für das Einmelden von Ressourcen, welche nur initial eingemeldet und dann nicht mehr verändert werden dürfen.","StructureDefinition/MopedAntwortenBundleSV,StructureDefinition/MopedAnfragenBundleKH,StructureDefinition/MopedUpdateBundleKH,StructureDefinition/MopedAbrechnenBundleKH,StructureDefinition/MopedMeldenLGFBundle,StructureDefinition/MopedEntscheidenLGFBundle","hl7.fhir.r5.core"
